feature,importance
definitely,0.00017966490561859802
issues,0.00017952708533232434
thrills,0.0001791950300837155
witted,0.00017904728466655673
absolutely,0.00017903246445341505
entirely,0.00017856134549622797
night,0.00017838786188432746
holds,0.00017825941782299493
warning,0.00017822616976527145
situation,0.00017810971163288638
storyline,0.00017794775764389377
disappoint,0.00017790335532723477
desperate,0.0001777330969291667
remains,0.00017773219996358174
dud,0.0001775488079564279
direct,0.00017731125782313766
remake,0.00017727685917729604
sign,0.00017726260229545675
flaccid,0.00017722370682826268
called,0.0001768743141380957
affection,0.00017686691515460856
production,0.0001767191280040802
minded,0.00017665731059766327
talents,0.00017625737477645686
ultimate,0.00017560489676439356
pleasures,0.00017544745881206412
charms,0.00017533865573091906
pile,0.00017526853766207414
running,0.00017507390326264012
effective,0.00017503246024650786
laughable,0.00017440798716175836
cut,0.00017439428578399236
quietly,0.00017415541388182
stereotypical,0.00017391973419923225
sink,0.00017343455957809917
situations,0.00017333933095331358
proud,0.00017322047905770442
avoid,0.00017300972329442743
sort,0.00017287195642268127
share,0.0001728497975462068
gripping,0.0001727933136024147
mostly,0.00017251439307488286
themselves,0.00017242167299873784
inspired,0.00017230382758930894
downward,0.0001721881263916955
masterfully,0.00017216392124467245
underbelly,0.00017205241787737684
occasionally,0.0001719872819724544
sensual,0.00017193652332360662
imitation,0.00017190931555265785
entertain,0.00017185756432305666
since,0.00017157876322564016
ages,0.00017157808669090047
able,0.00017149085513854803
dishonest,0.00017144143304517414
highly,0.00017142416572475439
performers,0.00017138114930281487
seat,0.00017130389817431377
plotless,0.00017106028294484939
got,0.00017105001847356836
misguided,0.00017100753164455486
hollow,0.0001706795600836548
spectacular,0.00017055970766182416
viewers,0.00016996016898038958
static,0.00016992261462637985
earth,0.0001697376632479567
found,0.0001696958242169949
sake,0.00016967579063838738
stereotypes,0.00016962283127273966
seriously,0.00016957487186397256
smeary,0.00016952585334168628
contradictory,0.0001694413574984578
guilty,0.00016922159303998363
splendor,0.00016921261671554486
emptiness,0.0001690467130622963
rushed,0.00016894201753895607
stirring,0.0001688571803549869
soulful,0.00016877902130574014
shot,0.00016859968531818031
liability,0.00016858812742788336
marks,0.00016856115988849016
call,0.0001684817168766489
uncertain,0.00016847188108977344
wide,0.00016809288641952836
elsewhere,0.00016808067854785747
win,0.0001678904736012373
hold,0.00016784590271655387
humorous,0.00016768407841801037
infidelity,0.00016764412799459146
eye,0.00016763005323690725
rote,0.000167606636905803
four,0.00016745251686998635
trip,0.00016740609898380825
grating,0.00016737257515533503
each,0.00016735996956185946
behavior,0.00016735862755186997
losing,0.00016721191706028373
insomnia,0.00016677440707656163
complete,0.00016661611412365849
graceless,0.00016660616631103276
biased,0.00016656678643751636
emotionally,0.00016615520054935127
intolerable,0.00016599031018673836
smarter,0.00016591691796291372
attention,0.00016579087487704955
strength,0.00016558706838963396
yourself,0.00016534438130909475
failed,0.00016520127434364485
live,0.00016510357540391968
stupidity,0.000164831356407684
hokum,0.0001647725159836901
sure,0.00016443000892647295
dying,0.00016421623960018452
misogyny,0.00016398760915147277
single,0.00016390953108480136
check,0.00016380354971590554
career,0.00016333144647430977
indifference,0.00016302892890037658
wonder,0.0001630184764326668
suffering,0.00016296958983241786
shoddy,0.00016260497033482703
final,0.00016231889193595844
dysfunctional,0.00016185663713469322
conscious,0.0001616706763610514
equally,0.0001614287305435491
historical,0.00016139021699061607
usual,0.00016135710801371485
simplistic,0.00016130283876756275
profane,0.00016090869134279868
alive,0.00016079372612577667
exactly,0.0001607555220784032
bleak,0.00016069796034937355
confident,0.00016063618712554948
thoroughly,0.0001606006578345612
throughout,0.00016055960746971242
central,0.000160531582022955
rate,0.00016023702607643127
sophomoric,0.00016017347902883485
uneasy,0.00015985223515706693
viewing,0.00015984605500801347
plays,0.00015954282201575474
please,0.0001592278424607383
finely,0.00015921218964803154
borrowed,0.0001591571514173574
sinks,0.00015914897928663924
overbearing,0.00015912337205281198
narcissism,0.00015891313231418977
courage,0.0001588528804535688
spot,0.00015878273957403857
monster,0.00015852135452935152
lead,0.000158444685834118
condescending,0.00015823619440937675
farts,0.00015809290138831553
fantasy,0.0001577678058015471
huge,0.00015771120769540788
conventional,0.00015752536976422482
satire,0.00015698106243210405
sitting,0.00015688152157996663
abuse,0.00015671473552830503
melodramatic,0.0001566114283674776
loosely,0.00015646967607852564
idiots,0.0001564184755573934
idiotic,0.00015635108360214086
possible,0.00015629129076218356
faithful,0.0001562715583250948
pleasurable,0.0001560815579972441
however,0.00015602036215107385
brings,0.00015600830212047332
rambling,0.0001559173673211717
damned,0.0001559140533337317
damage,0.00015584821290960934
fan,0.00015535107041356484
near,0.00015532488388051124
imagine,0.00015520683973229438
racist,0.00015503934774118648
merely,0.00015502954917184168
goofy,0.00015498581131866054
overcome,0.00015495691502673576
insightful,0.0001548103045524211
interested,0.00015475903497703356
mayhem,0.00015464570191188684
remember,0.00015442533591854336
empowerment,0.00015425007272164978
free,0.00015396824728252905
saccharine,0.00015370491050732105
walk,0.0001536302398749946
sorriest,0.0001535377730023356
silliness,0.00015345447319290814
let,0.00015339757947017927
told,0.00015337833059333298
tough,0.00015336384564634624
desperation,0.00015328325315164018
stinker,0.00015310661132121074
rarely,0.00015306989109024584
pack,0.0001528663947078249
viewer,0.000152764920594725
collapses,0.00015251078720374036
anger,0.00015238163660903322
disney,0.00015233766320062598
stop,0.00015230503182372138
period,0.00015223902579114448
absurdly,0.00015210997657027264
amount,0.00015194705936127218
incessant,0.00015181925280744767
understand,0.0001517806083347883
natural,0.00015164536073450062
clunky,0.0001512485376152748
stuck,0.00015123236241875959
suck,0.00015103816607717072
episode,0.00015096904288847872
touched,0.00015094585351721677
tastelessness,0.00015033290875572826
finally,0.00015011468765160647
alienating,0.00015010674598490542
taste,0.00015000145363830715
overwritten,0.00014997442185345013
now,0.00014987633905897573
ways,0.00014976551713395003
house,0.00014961446489388257
enthusiasm,0.0001494115342812159
psychological,0.00014933933642198436
myself,0.00014933647546849262
water,0.0001492273958163962
vibrant,0.0001492249077484258
feeble,0.00014920246749313578
unforced,0.0001491563066485373
shrill,0.0001491305268239593
taken,0.0001489878489416757
keeps,0.0001489767536572399
scene,0.00014890143097730276
swallow,0.000148710554763286
sub,0.00014845014641084471
sequences,0.00014842214065538257
thinly,0.0001483952825817146
animated,0.0001483776100464139
attack,0.00014835089588975645
political,0.00014831590543957856
aimlessly,0.00014810041950535674
polished,0.00014805023785154894
robert,0.00014804265769446687
hypocritical,0.00014784754258767943
cynical,0.0001478320314336033
lower,0.0001475973716851527
corniest,0.00014759208711220457
misses,0.00014755978875189636
disorientated,0.00014753264768627657
heaven,0.00014750125444162984
adults,0.00014734792621134426
moronic,0.00014713921875284617
female,0.00014707499786618714
attractive,0.00014682009950482228
stay,0.00014669373891463072
wild,0.00014665859632042197
stand,0.00014657640193602124
future,0.00014643881038947968
several,0.00014637013635338176
adaptation,0.00014627469571675285
juicy,0.00014617203990365777
rigid,0.0001456779956065315
girl,0.00014564189336074005
shocking,0.0001456371912340204
die,0.00014545708971231214
apart,0.000145401094505121
based,0.00014533948535581223
modest,0.00014525972953578824
afraid,0.00014523687553021672
value,0.0001450504798654856
uneventful,0.00014444123151795518
crass,0.00014432759156150638
list,0.00014427446983533346
wait,0.00014417035119084826
twisted,0.00014349285228176356
provides,0.00014336745778002663
severe,0.00014319967214122844
sickening,0.00014309177642382075
favorite,0.0001430364696586777
puts,0.00014303180898438765
brainless,0.00014300997914462404
concept,0.0001429767340287027
despair,0.000142786734612706
banality,0.00014272408404657848
slapstick,0.00014265776578985988
quick,0.0001425881501490377
acted,0.00014255913524233572
laughed,0.00014233180396631324
college,0.00014212232497148254
chaotic,0.0001419935279710041
mood,0.00014191491869621018
telling,0.00014187617470153957
rough,0.00014175887023302198
snooze,0.00014160040646794548
spirited,0.00014157155065064962
angry,0.00014156998638095508
sucks,0.00014149306444254914
whimper,0.00014143857227195137
christmas,0.00014137877003537937
lightweight,0.00014137488644492304
justice,0.00014134588044682295
extremely,0.00014123786423034633
promising,0.00014116106209763967
critical,0.00014110170542455298
distant,0.00014102520991666256
ii,0.0001409752286130379
breakthrough,0.0001406385533482002
pass,0.00014043442845038708
infuriating,0.00014015832505931956
moral,0.00014004499543123842
negligible,0.00013999717659560575
implausible,0.0001398778467421807
wow,0.00013978244036868132
hopeful,0.00013974122129843184
mill,0.0001396695890481709
food,0.00013964651461183546
store,0.00013959659873170253
couple,0.00013929868371882032
bite,0.00013913953140163893
shortcomings,0.0001389929180713265
boredom,0.00013886393880831074
puerile,0.0001384149767383794
inappropriate,0.000138335887149207
untalented,0.00013818758153355372
overplayed,0.00013798952273373202
treasure,0.00013786674357964515
outrageous,0.00013779981732809683
soul,0.00013752884123624577
strike,0.00013748745938157523
unsympathetic,0.00013744470361164531
reading,0.00013737534280789567
offend,0.00013710636048583293
grab,0.00013708272805930172
certain,0.00013705948618673088
greatness,0.0001370344521891929
disguise,0.00013699631592892542
repulsive,0.00013697627236038487
pat,0.00013680384811477991
runs,0.00013677954023267374
playing,0.00013666574851107306
tortured,0.00013662453146908666
leaves,0.00013656425594836725
pretensions,0.00013652483153199236
endeavor,0.0001363898538200886
racism,0.00013636905437176572
drab,0.00013634751289722267
jason,0.00013624262645317125
strangely,0.00013621679722388758
destroying,0.000136164122082517
dullard,0.00013612239239264016
men,0.00013603291539753166
behold,0.0001359880644160801
tension,0.00013596382496928937
unmemorable,0.00013587968885731805
blood,0.00013584917668025369
relationships,0.00013546605581631074
ridiculousness,0.00013536322124960235
excesses,0.0001351940002006199
laden,0.00013513896895656384
ignored,0.00013505580277036388
ridden,0.00013502197293708981
snide,0.00013497984794942947
horribly,0.00013491474700148178
rest,0.0001347193132433114
except,0.00013471843910767801
devolves,0.00013468934352195539
hot,0.0001346473702737362
insufferable,0.00013461957766119486
horrifying,0.00013451716404321864
expense,0.00013450003840560784
sweeping,0.00013433309658611762
flimsy,0.00013427584904790763
target,0.00013405943370806012
grief,0.00013405343442473368
touch,0.00013391675065270691
thrill,0.00013391207022794973
commentary,0.00013369269111338148
downbeat,0.00013368315528653068
intended,0.0001336759723102899
emotions,0.00013364872425712497
ago,0.000133388221813999
begin,0.00013336737898183253
rut,0.00013322998352323183
fire,0.0001331596353782167
rent,0.00013314113883464455
irresistible,0.00013313390167532253
starving,0.00013277406951030599
complexity,0.00013271771694786552
de,0.0001326821752739888
ability,0.00013251383498801347
affecting,0.00013235514521643685
sweetness,0.00013231429357927612
camera,0.00013219276581055218
somewhat,0.0001320866925099385
provoking,0.00013207886320923252
maudlin,0.00013203385999021664
served,0.00013201412530481921
parents,0.00013199109173578984
politics,0.00013196602512901792
pleaser,0.0001318645324586114
unrecoverable,0.00013179436547922367
impenetrable,0.0001316687753052648
incomprehensible,0.00013155292521870035
sincerity,0.0001314172049913778
thinking,0.0001313161111486547
visuals,0.00013130701836762062
revealing,0.00013120650849296966
mr,0.00013103167214717634
authority,0.00013097689688745646
crazy,0.00013096091254456013
indie,0.00013094995213789635
sparkling,0.00013085883305699478
john,0.00013079900593675428
twice,0.00013079828718993606
rewards,0.00013068192625980695
bright,0.0001305924164176398
inevitable,0.00013050774936557033
potentially,0.0001299657098622173
mystery,0.00012986561975286928
regret,0.00012983713857376387
cardboard,0.00012977677667139233
anemic,0.00012963300351912828
passionate,0.00012959137971834105
approach,0.00012950171960217593
incongruous,0.00012938264331056602
desiccated,0.00012919848898058103
faith,0.00012885322925502255
comfort,0.00012841031956381158
force,0.00012836181476254922
stuffy,0.00012811559617602358
thinks,0.000128034340358422
michael,0.0001280191623199144
numbers,0.00012797349636138792
captivating,0.00012782602611238625
others,0.000127755856261406
flair,0.00012772938760759913
lines,0.00012766453125101677
insultingly,0.0001274031752791004
loose,0.00012733406013782733
marginal,0.00012730260443040168
surrender,0.00012721510758367165
fat,0.00012707968324972136
effect,0.00012705995827309762
sci,0.00012697668920378906
sentiment,0.00012686771293473977
uplifting,0.00012668624018822615
prejudice,0.00012659251695506689
abyss,0.00012659091935820493
patience,0.0001265637206775419
fanciful,0.00012652195643205093
horrors,0.00012637855259164637
